Product_Code;Warehouse;Month;Order_Demand
Product_1350;Whse_S;10;865000
Product_1479;Whse_S;10;142000
Product_1521;Whse_S;10;73000
Product_0979;Whse_S;10;30900
Product_1341;Whse_S;10;2789000
Product_2042;Whse_J;10;100000
Product_1355;Whse_S;10;17000
Product_1393;Whse_S;10;919000
Product_1234;Whse_S;10;130000
Product_1567;Whse_S;10;895000
Product_1570;Whse_S;10;307500
Product_1361;Whse_J;10;560000
Product_0374;Whse_S;10;71000
Product_0936;Whse_J;10;77500
Product_0033;Whse_S;10;219500
Product_0002;Whse_S;10;115000
Product_1581;Whse_S;10;12000
Product_1237;Whse_S;10;182000
Product_0071;Whse_J;10;58000
Product_1152;Whse_J;10;505000
Product_1521;Whse_J;10;81000
Product_0931;Whse_J;10;175000
Product_0933;Whse_J;10;160000
Product_1431;Whse_S;10;444000
Product_1278;Whse_S;10;270000
Product_1342;Whse_S;10;1177000
Product_1410;Whse_A;10;105800
Product_1496;Whse_A;10;240050
Product_1435;Whse_J;10;46000
Product_0998;Whse_A;10;33100
Product_0981;Whse_A;10;6350
Product_1250;Whse_A;10;24200
Product_1299;Whse_A;10;80600
Product_0063;Whse_J;10;53000
Product_1269;Whse_J;10;91000
Product_0031;Whse_A;10;2700
Product_1839;Whse_A;10;3000
Product_1264;Whse_A;10;24000
Product_1521;Whse_A;10;24000
Product_1548;Whse_A;10;43800
Product_1825;Whse_A;10;57500
Product_0984;Whse_J;10;10600
Product_1817;Whse_J;10;20000
Product_1787;Whse_J;10;97500
Product_1970;Whse_S;10;43000
Product_1195;Whse_S;10;38000
Product_1450;Whse_S;10;21000
Product_1825;Whse_S;10;67500
Product_0998;Whse_S;10;25500
Product_1263;Whse_S;10;274000
Product_1348;Whse_J;10;14000
Product_1150;Whse_J;10;190000
Product_1016;Whse_S;10;200
Product_1886;Whse_S;10;12200
Product_1570;Whse_J;10;8500
Product_0066;Whse_J;10;30000
Product_1432;Whse_S;10;1062000
Product_1282;Whse_J;10;170000
Product_1375;Whse_J;10;69000
Product_1766;Whse_J;10;72000
Product_1281;Whse_J;10;45000
Product_1388;Whse_A;10;47100
Product_0936;Whse_A;10;67500
Product_1387;Whse_S;10;2000
Product_1556;Whse_J;10;34000
Product_1245;Whse_S;10;337000
Product_1469;Whse_A;10;14200
Product_1195;Whse_J;10;31000
Product_0984;Whse_S;10;1700
Product_1574;Whse_S;10;722000
Product_1904;Whse_S;10;127000
Product_0012;Whse_S;10;34000
Product_0082;Whse_J;10;115000
Product_1404;Whse_J;10;13000
Product_1162;Whse_J;10;5000
Product_1156;Whse_J;10;150000
Product_1216;Whse_S;10;8000
Product_1403;Whse_S;10;41000
Product_1281;Whse_S;10;114000
Product_1270;Whse_C;10;27000
Product_1570;Whse_C;10;88000
Product_0084;Whse_S;10;161000
Product_1278;Whse_C;10;407000
Product_1823;Whse_C;10;100000
Product_1247;Whse_C;10;216000
Product_1281;Whse_C;10;194000
Product_1342;Whse_C;10;57000
Product_1439;Whse_C;10;62000
Product_1432;Whse_C;10;178000
Product_1350;Whse_C;10;18000
Product_0033;Whse_C;10;14000
Product_1195;Whse_C;10;31000
Product_1198;Whse_C;10;12000
Product_0387;Whse_C;10;19000
Product_1431;Whse_C;10;109000
Product_1341;Whse_C;10;441000
Product_1521;Whse_C;10;13000
Product_1245;Whse_C;10;2676000
Product_0083;Whse_C;10;110000
Product_1480;Whse_S;10;517000
Product_1812;Whse_J;10;15000
Product_1824;Whse_S;10;65000
Product_1581;Whse_C;10;29000
Product_1166;Whse_C;10;290000
Product_1904;Whse_C;10;109000
Product_0012;Whse_C;10;2000
Product_1465;Whse_C;10;12000
Product_0021;Whse_C;10;16000
Product_1825;Whse_C;10;27500
Product_1970;Whse_C;10;4000
Product_1403;Whse_C;10;161000
Product_1355;Whse_C;10;5000
Product_1480;Whse_C;10;287000
Product_1241;Whse_C;10;54000
Product_1263;Whse_C;10;15000
Product_1387;Whse_A;10;1700
Product_1279;Whse_S;10;145000
Product_0387;Whse_S;10;31000
Product_0077;Whse_S;10;120000
Product_1520;Whse_C;10;25000
Product_0021;Whse_S;10;60000
Product_1394;Whse_S;10;61000
Product_0998;Whse_J;10;4400
Product_0098;Whse_J;10;84000
Product_1817;Whse_S;10;40000
Product_1512;Whse_A;10;10100
Product_1431;Whse_A;10;10000
Product_1450;Whse_C;10;12000
Product_1222;Whse_S;10;900
Product_1356;Whse_C;10;33000
Product_0094;Whse_C;10;50000
Product_1624;Whse_J;10;52000
Product_1264;Whse_C;10;5000
Product_0063;Whse_C;10;80000
Product_1502;Whse_S;10;49500
Product_1348;Whse_S;10;14000
Product_1766;Whse_S;10;3000
Product_1466;Whse_C;10;50000
Product_0064;Whse_S;10;50000
Product_0094;Whse_S;10;12000
Product_0980;Whse_S;10;325000
Product_1479;Whse_C;10;8000
Product_1465;Whse_S;10;17000
Product_1435;Whse_A;10;7000
Product_1407;Whse_J;10;2000
Product_1246;Whse_S;10;7000
Product_1047;Whse_J;10;30000
Product_1886;Whse_C;10;3500
Product_1466;Whse_S;10;3000
Product_1147;Whse_J;10;20000
Product_1991;Whse_C;10;600
Product_1787;Whse_S;10;25000
Product_1502;Whse_C;10;45250
Product_1224;Whse_S;10;3000
Product_1216;Whse_C;10;3000
Product_0063;Whse_S;10;25000
Product_1839;Whse_S;10;2000
Product_1135;Whse_C;10;12000
Product_1233;Whse_J;10;60000
Product_1312;Whse_S;10;300
Product_1279;Whse_C;10;20000
Product_1393;Whse_C;10;7000
Product_1394;Whse_C;10;13000
Product_1404;Whse_S;10;12000
Product_0071;Whse_C;10;12000
Product_1016;Whse_C;10;100
Product_0070;Whse_S;10;20000
Product_1348;Whse_C;10;2000
Product_0979;Whse_J;11;47600
Product_1159;Whse_J;11;130000
Product_1316;Whse_J;11;135300
Product_1410;Whse_J;11;224000
Product_0033;Whse_J;11;150500
Product_1360;Whse_J;11;1329000
Product_1262;Whse_J;11;170000
Product_1359;Whse_J;11;7894000
Product_1341;Whse_S;11;1209000
Product_1274;Whse_J;11;1481000
Product_0936;Whse_J;11;82500
Product_1378;Whse_J;11;1362700
Product_1382;Whse_J;11;1150100
Product_1453;Whse_J;11;996800
Product_0980;Whse_S;11;30500
Product_1342;Whse_S;11;266000
Product_0094;Whse_S;11;30000
Product_1151;Whse_J;11;260000
Product_0083;Whse_C;11;175000
Product_0094;Whse_C;11;118000
Product_1248;Whse_J;11;6232000
Product_1355;Whse_J;11;172000
Product_1286;Whse_J;11;1526700
Product_1287;Whse_J;11;1281500
Product_1294;Whse_J;11;1531300
Product_1295;Whse_J;11;1828900
Product_1381;Whse_J;11;407300
Product_1456;Whse_J;11;309200
Product_1479;Whse_J;11;96000
Product_1554;Whse_J;11;410100
Product_1458;Whse_J;11;93400
Product_1377;Whse_J;11;999200
Product_0064;Whse_J;11;204000
Product_0071;Whse_J;11;19000
Product_1361;Whse_J;11;580000
Product_1216;Whse_J;11;190000
Product_0021;Whse_C;11;5500
Product_1766;Whse_J;11;92000
Product_1241;Whse_J;11;1153000
Product_1315;Whse_J;11;71100
Product_1886;Whse_J;11;444400
Product_1825;Whse_J;11;470000
Product_1839;Whse_J;11;31000
Product_1016;Whse_J;11;1085700
Product_1520;Whse_J;11;226000
Product_1134;Whse_J;11;75000
Product_1396;Whse_J;11;181000
Product_1513;Whse_J;11;53100
Product_0984;Whse_J;11;35000
Product_1512;Whse_J;11;227200
Product_1290;Whse_J;11;213000
Product_1526;Whse_J;11;424000
Product_1387;Whse_C;11;3900
Product_0033;Whse_S;11;436500
Product_0012;Whse_S;11;16000
Product_1241;Whse_S;11;313000
Product_1470;Whse_A;11;171400
Product_1825;Whse_A;11;130000
Product_0984;Whse_A;11;30700
Product_1158;Whse_J;11;145000
Product_1451;Whse_J;11;1438000
Product_1430;Whse_J;11;139700
Product_0016;Whse_J;11;82300
Product_1312;Whse_J;11;46600
Product_0931;Whse_J;11;460000
Product_0933;Whse_J;11;355000
Product_1469;Whse_J;11;80600
Product_0021;Whse_J;11;22000
Product_0012;Whse_J;11;88000
Product_0981;Whse_J;11;16300
Product_1555;Whse_J;11;145200
Product_1493;Whse_J;11;40900
Product_1397;Whse_J;11;86000
Product_1264;Whse_J;11;746000
Product_1521;Whse_J;11;130000
Product_1135;Whse_J;11;168000
Product_1018;Whse_J;11;315000
Product_1461;Whse_A;11;43950
Product_1250;Whse_A;11;72100
Product_1299;Whse_A;11;121400
Product_1521;Whse_A;11;29000
Product_1263;Whse_C;11;97000
Product_1403;Whse_C;11;236000
Product_1787;Whse_J;11;87500
Product_1350;Whse_J;11;858000
Product_0031;Whse_J;11;52500
Product_1387;Whse_J;11;78300
Product_1463;Whse_J;11;175400
Product_1581;Whse_J;11;140000
Product_1403;Whse_J;11;263000
Product_1147;Whse_J;11;105000
Product_0065;Whse_J;11;211000
Product_0073;Whse_J;11;105000
Product_0085;Whse_J;11;154000
Product_0943;Whse_J;11;76000
Product_1970;Whse_J;11;135000
Product_1023;Whse_J;11;89000
Product_1496;Whse_A;11;155800
Product_1388;Whse_A;11;186400
Product_1513;Whse_A;11;160800
Product_1548;Whse_A;11;91100
Product_0979;Whse_A;11;24700
Product_1410;Whse_A;11;94600
Product_0936;Whse_A;11;90000
Product_1355;Whse_C;11;14000
Product_1356;Whse_J;11;218000
Product_1278;Whse_J;11;95000
Product_1222;Whse_J;11;154600
Product_1393;Whse_J;11;242000
Product_1991;Whse_J;11;63900
Product_1150;Whse_J;11;50000
Product_1246;Whse_J;11;45000
Product_1556;Whse_J;11;47000
Product_1224;Whse_J;11;38000
Product_1817;Whse_J;11;30000
Product_1270;Whse_J;11;41000
Product_1348;Whse_J;11;77000
Product_1435;Whse_J;11;88000
Product_1418;Whse_J;11;102700
Product_1157;Whse_J;11;540000
Product_1234;Whse_J;11;41000
Product_1465;Whse_J;11;101000
Product_1250;Whse_J;11;181600
Product_1470;Whse_J;11;43300
Product_1149;Whse_J;11;205000
Product_1348;Whse_S;11;7000
Product_1817;Whse_S;11;22500
Product_1479;Whse_S;11;76000
Product_0071;Whse_S;11;7000
Product_0002;Whse_S;11;142500
Product_1263;Whse_S;11;398000
Product_1431;Whse_S;11;687000
Product_1502;Whse_J;11;51750
Product_1198;Whse_J;11;49000
Product_1432;Whse_J;11;265000
Product_0098;Whse_J;11;99000
Product_1496;Whse_J;11;10050
Product_1452;Whse_J;11;434100
Product_1455;Whse_J;11;65950
Product_1466;Whse_S;11;22000
Product_0021;Whse_S;11;29500
Product_1480;Whse_S;11;79000
Product_1432;Whse_S;11;160000
Product_0031;Whse_A;11;6900
Product_1469;Whse_A;11;10600
Product_1512;Whse_A;11;3100
Product_0424;Whse_A;11;90000
Product_1264;Whse_A;11;73000
Product_1279;Whse_J;11;19000
Product_0981;Whse_A;11;9750
Product_1825;Whse_S;11;132500
Product_1380;Whse_J;11;47100
Product_1388;Whse_J;11;4900
Product_1269;Whse_J;11;90000
Product_0066;Whse_J;11;43000
Product_1823;Whse_J;11;105000
Product_1570;Whse_J;11;10000
Product_1242;Whse_J;11;25000
Product_1824;Whse_S;11;35000
Product_1766;Whse_S;11;9000
Product_1356;Whse_S;11;126000
Product_0998;Whse_S;11;66100
Product_1570;Whse_S;11;251500
Product_1574;Whse_S;11;2120500
Product_1904;Whse_S;11;142000
Product_0071;Whse_C;11;388000
Product_1152;Whse_J;11;85000
Product_0083;Whse_S;11;3100000
Product_1567;Whse_S;11;483500
Product_1886;Whse_S;11;41100
Product_1281;Whse_S;11;115000
Product_1439;Whse_C;11;49000
Product_0033;Whse_C;11;10500
Product_1465;Whse_C;11;7000
Product_1431;Whse_C;11;96000
Product_1237;Whse_S;11;377000
Product_1393;Whse_C;11;32000
Product_1278;Whse_S;11;322000
Product_0374;Whse_S;11;80000
Product_0936;Whse_S;11;102500
Product_1450;Whse_J;11;6000
Product_1439;Whse_J;11;133000
Product_1241;Whse_C;11;145000
Product_1394;Whse_J;11;25000
Product_1466;Whse_J;11;10000
Product_1480;Whse_J;11;77000
Product_1163;Whse_J;11;65000
Product_0980;Whse_A;11;5700
Product_1461;Whse_J;11;300
Product_0063;Whse_J;11;105000
Product_0070;Whse_J;11;92000
Product_1195;Whse_J;11;39000
Product_0082;Whse_J;11;164000
Product_1403;Whse_S;11;62000
Product_1195;Whse_S;11;10000
Product_1355;Whse_S;11;35000
Product_0084;Whse_S;11;184000
Product_1350;Whse_S;11;607000
Product_1234;Whse_S;11;75000
Product_1393;Whse_S;11;427000
Product_1270;Whse_C;11;22000
Product_1247;Whse_C;11;271000
Product_1278;Whse_C;11;571000
Product_1224;Whse_S;11;6000
Product_1394;Whse_S;11;88000
Product_1195;Whse_C;11;27000
Product_1198;Whse_C;11;8000
Product_0387;Whse_S;11;66000
Product_1407;Whse_C;11;32000
Product_0083;Whse_J;11;180000
Product_0002;Whse_C;11;4000
Product_1246;Whse_S;11;38000
Product_1282;Whse_J;11;110000
Product_1256;Whse_J;11;17500
Product_1341;Whse_C;11;560000
Product_1281;Whse_J;11;26000
Product_1904;Whse_C;11;271000
Product_1812;Whse_S;11;105000
Product_1548;Whse_C;11;50000
Product_1350;Whse_C;11;56000
Product_1520;Whse_C;11;37000
Product_1502;Whse_C;11;144750
Product_1479;Whse_C;11;10000
Product_1264;Whse_C;11;24000
Product_1435;Whse_A;11;43000
Product_1521;Whse_C;11;3000
Product_1787;Whse_S;11;15000
Product_0070;Whse_S;11;41000
Product_1480;Whse_C;11;1386000
Product_1432;Whse_C;11;290000
Product_1450;Whse_S;11;31000
Product_1356;Whse_C;11;3000
Product_1162;Whse_J;11;100000
Product_1581;Whse_S;11;19000
Product_1216;Whse_C;11;6000
Product_1624;Whse_J;11;102000
Product_1470;Whse_C;11;100
Product_1465;Whse_S;11;10000
Product_1431;Whse_A;11;27000
Product_1970;Whse_C;11;3000
Product_1825;Whse_C;11;67500
Product_1375;Whse_J;11;54000
Product_1839;Whse_A;11;2000
Product_0998;Whse_J;11;600
Product_0063;Whse_S;11;20000
Product_1342;Whse_C;11;388000
Product_1156;Whse_J;11;100000
Product_1233;Whse_J;11;50000
Product_0031;Whse_S;11;500
Product_1521;Whse_S;11;35000
Product_1279;Whse_S;11;111000
Product_1581;Whse_C;11;19000
Product_2042;Whse_J;11;50000
Product_1281;Whse_C;11;103000
Product_1394;Whse_C;11;50000
Product_1512;Whse_C;11;900
Product_0998;Whse_A;11;6400
Product_1450;Whse_C;11;6000
Product_0063;Whse_C;11;60000
Product_1247;Whse_J;11;4000
Product_1404;Whse_J;11;1000
Product_1766;Whse_C;11;7000
Product_1016;Whse_C;11;900
Product_1823;Whse_C;11;15000
Product_1502;Whse_S;11;2000
Product_0984;Whse_S;11;600
Product_1153;Whse_J;11;55000
Product_1216;Whse_S;11;12000
Product_1279;Whse_C;11;55000
Product_1016;Whse_S;11;3500
Product_1264;Whse_S;11;22000
Product_1245;Whse_C;11;621000
Product_1432;Whse_A;11;13000
Product_1312;Whse_S;11;200
Product_0980;Whse_J;11;10100
Product_1404;Whse_S;11;27000
Product_1245;Whse_S;11;5000
Product_1387;Whse_A;11;2000
Product_0387;Whse_C;11;5000
Product_1267;Whse_J;11;3000
Product_1166;Whse_C;11;20000
Product_1886;Whse_A;11;200
Product_1435;Whse_S;11;31000
Product_1904;Whse_J;11;10000
Product_1047;Whse_J;11;50000
Product_0064;Whse_S;11;100000
Product_1991;Whse_C;11;300
Product_1023;Whse_C;11;10400
Product_1242;Whse_S;11;97000
Product_1839;Whse_S;11;5000
Product_1570;Whse_C;11;56000
Product_1466;Whse_C;11;50000
Product_1886;Whse_C;11;1000
Product_1135;Whse_S;11;2000
Product_0374;Whse_C;11;1000
Product_1342;Whse_S;12;206000
Product_1393;Whse_S;12;255000
Product_1465;Whse_S;12;13000
Product_1264;Whse_S;12;85000
Product_0021;Whse_S;12;41000
Product_0033;Whse_S;12;353500
Product_1263;Whse_S;12;311000
Product_1432;Whse_S;12;92000
Product_0083;Whse_S;12;4006000
Product_1278;Whse_S;12;134000
Product_1279;Whse_S;12;124000
Product_1526;Whse_J;12;303000
Product_1466;Whse_S;12;5000
Product_1521;Whse_S;12;84000
Product_0936;Whse_S;12;95000
Product_0424;Whse_A;12;214000
Product_1766;Whse_S;12;9000
Product_1341;Whse_S;12;2681000
Product_1450;Whse_S;12;19000
Product_1356;Whse_S;12;18000
Product_1451;Whse_J;12;1392000
Product_1274;Whse_J;12;1365000
Product_1245;Whse_S;12;480000
Product_1023;Whse_J;12;37500
Product_1886;Whse_J;12;100000
Product_0033;Whse_J;12;193000
Product_2042;Whse_J;12;100000
Product_1359;Whse_J;12;8302000
Product_1234;Whse_S;12;50000
Product_1567;Whse_S;12;375000
Product_1431;Whse_C;12;125000
Product_1147;Whse_J;12;155000
Product_1270;Whse_C;12;33000
Product_1439;Whse_C;12;73000
Product_1247;Whse_C;12;206000
Product_1281;Whse_C;12;183000
Product_1279;Whse_C;12;75000
Product_1287;Whse_J;12;1275200
Product_1294;Whse_J;12;1459200
Product_1295;Whse_J;12;1757300
Product_1377;Whse_J;12;921900
Product_1378;Whse_J;12;1263900
Product_1381;Whse_J;12;450200
Product_1382;Whse_J;12;1220200
Product_1452;Whse_J;12;454200
Product_1453;Whse_J;12;1089800
Product_0033;Whse_C;12;27500
Product_1410;Whse_J;12;274500
Product_1262;Whse_J;12;135500
Product_1241;Whse_J;12;603000
Product_1342;Whse_C;12;185000
Product_1316;Whse_J;12;214900
Product_1469;Whse_J;12;61000
Product_1278;Whse_J;12;126000
Product_1250;Whse_J;12;173600
Product_1430;Whse_J;12;208500
Product_1394;Whse_C;12;16000
Product_1315;Whse_J;12;132100
Product_1286;Whse_J;12;1743900
Product_1360;Whse_J;12;920000
Product_1991;Whse_J;12;41400
Product_1256;Whse_J;12;164400
Product_1825;Whse_J;12;102500
Product_0931;Whse_J;12;155000
Product_0933;Whse_J;12;120000
Product_0098;Whse_J;12;130000
Product_1455;Whse_J;12;71200
Product_1264;Whse_J;12;741000
Product_1135;Whse_J;12;189000
Product_1839;Whse_J;12;46000
Product_1554;Whse_J;12;491700
Product_1493;Whse_J;12;43600
Product_1159;Whse_J;12;70000
Product_1512;Whse_J;12;195600
Product_1521;Whse_J;12;78000
Product_0031;Whse_J;12;65200
Product_1458;Whse_J;12;56300
Product_1396;Whse_J;12;257000
Product_1463;Whse_J;12;114400
Product_1555;Whse_J;12;205400
Product_1380;Whse_J;12;53300
Product_1456;Whse_J;12;333250
Product_1166;Whse_C;12;110000
Product_1431;Whse_S;12;596000
Product_1242;Whse_S;12;6000
Product_1246;Whse_S;12;99000
Product_1570;Whse_S;12;343500
Product_0979;Whse_A;12;27900
Product_0984;Whse_A;12;67600
Product_1496;Whse_A;12;80500
Product_1250;Whse_A;12;23600
Product_1470;Whse_A;12;118300
Product_1158;Whse_J;12;177000
Product_1450;Whse_J;12;30000
Product_1394;Whse_J;12;43000
Product_1480;Whse_J;12;48000
Product_1970;Whse_J;12;163000
Product_1470;Whse_J;12;20600
Product_1496;Whse_J;12;9600
Product_0083;Whse_J;12;118000
Product_1151;Whse_J;12;320000
Product_1356;Whse_J;12;316000
Product_1581;Whse_J;12;117000
Product_0012;Whse_J;12;52000
Product_1248;Whse_J;12;2818000
Product_1432;Whse_J;12;218000
Product_1157;Whse_J;12;410000
Product_1047;Whse_J;12;50000
Product_1350;Whse_J;12;937000
Product_1418;Whse_J;12;126500
Product_0016;Whse_J;12;60800
Product_0071;Whse_J;12;53000
Product_1393;Whse_J;12;100000
Product_1397;Whse_J;12;51000
Product_1018;Whse_J;12;60000
Product_0981;Whse_J;12;14500
Product_1299;Whse_A;12;107500
Product_1435;Whse_A;12;2000
Product_0094;Whse_C;12;62500
Product_1241;Whse_C;12;49000
Product_1356;Whse_C;12;6000
Product_1387;Whse_J;12;26000
Product_1513;Whse_J;12;29900
Product_1134;Whse_J;12;28700
Product_1766;Whse_J;12;49000
Product_1270;Whse_J;12;57000
Product_1465;Whse_J;12;93000
Product_1198;Whse_J;12;46000
Product_0065;Whse_J;12;247000
Product_0085;Whse_J;12;194000
Product_0021;Whse_J;12;19500
Product_1290;Whse_J;12;201000
Product_1556;Whse_J;12;33000
Product_1016;Whse_J;12;929700
Product_1233;Whse_J;12;120000
Product_0980;Whse_A;12;10900
Product_0936;Whse_A;12;50000
Product_1461;Whse_A;12;15800
Product_1513;Whse_A;12;105900
Product_0031;Whse_A;12;3600
Product_1904;Whse_C;12;40000
Product_1355;Whse_J;12;189000
Product_0984;Whse_J;12;19900
Product_0936;Whse_J;12;170000
Product_1246;Whse_J;12;29000
Product_0070;Whse_J;12;29000
Product_1242;Whse_J;12;48000
Product_1312;Whse_J;12;62000
Product_1149;Whse_J;12;145000
Product_1222;Whse_J;12;117700
Product_1165;Whse_J;12;405000
Product_1479;Whse_J;12;58000
Product_0980;Whse_J;12;6000
Product_1388;Whse_J;12;2200
Product_1461;Whse_J;12;1950
Product_1823;Whse_J;12;80000
Product_0031;Whse_S;12;1000
Product_0071;Whse_C;12;250000
Product_0083;Whse_C;12;445000
Product_1241;Whse_S;12;504000
Product_1574;Whse_S;12;617000
Product_1904;Whse_S;12;352000
Product_1823;Whse_C;12;80000
Product_1350;Whse_S;12;802000
Product_0980;Whse_S;12;51200
Product_1465;Whse_C;12;14000
Product_1403;Whse_S;12;60000
Product_0002;Whse_S;12;53000
Product_0374;Whse_S;12;27000
Product_1361;Whse_J;12;510000
Product_1581;Whse_S;12;9000
Product_1237;Whse_S;12;251000
Product_0064;Whse_J;12;114000
Product_1479;Whse_S;12;11000
Product_0066;Whse_J;12;83000
Product_0082;Whse_J;12;181000
Product_1825;Whse_C;12;2500
Product_1521;Whse_A;12;10000
Product_1404;Whse_J;12;14000
Product_1150;Whse_J;12;210000
Product_1439;Whse_J;12;131000
Product_1410;Whse_A;12;94800
Product_1264;Whse_C;12;22000
Product_1156;Whse_J;12;200000
Product_1403;Whse_J;12;303000
Product_1388;Whse_A;12;130000
Product_1825;Whse_A;12;20000
Product_1548;Whse_A;12;42250
Product_0998;Whse_A;12;700
Product_0979;Whse_J;12;58800
Product_1195;Whse_S;12;21000
Product_1817;Whse_S;12;60000
Product_0979;Whse_S;12;6400
Product_1825;Whse_S;12;27500
Product_1570;Whse_J;12;17000
Product_1432;Whse_C;12;289000
Product_1970;Whse_C;12;8000
Product_1466;Whse_C;12;20000
Product_1152;Whse_J;12;290000
Product_1520;Whse_J;12;125000
Product_1469;Whse_A;12;6400
Product_0012;Whse_C;12;3000
Product_1403;Whse_C;12;65000
Product_1224;Whse_J;12;51000
Product_1435;Whse_J;12;94000
Product_1407;Whse_J;12;6000
Product_1195;Whse_J;12;61000
Product_1787;Whse_S;12;5000
Product_1466;Whse_J;12;4000
Product_1817;Whse_J;12;22500
Product_1163;Whse_J;12;35000
Product_1216;Whse_J;12;147000
Product_1502;Whse_J;12;17000
Product_1787;Whse_J;12;52500
Product_1824;Whse_S;12;35000
Product_1839;Whse_S;12;1000
Product_0021;Whse_C;12;19500
Product_0943;Whse_J;12;22000
Product_1279;Whse_J;12;11000
Product_1624;Whse_J;12;101000
Product_1282;Whse_J;12;130000
Product_1432;Whse_A;12;9000
Product_1263;Whse_C;12;125000
Product_1278;Whse_C;12;663000
Product_0063;Whse_C;12;50000
Product_1435;Whse_S;12;11000
Product_1281;Whse_J;12;7000
Product_1350;Whse_C;12;19000
Product_0998;Whse_J;12;4800
Product_0998;Whse_S;12;103200
Product_1480;Whse_C;12;673000
Product_0084;Whse_S;12;140000
Product_1195;Whse_C;12;28000
Product_1404;Whse_S;12;15000
Product_0063;Whse_J;12;132000
Product_1387;Whse_A;12;16700
Product_0981;Whse_A;12;73000
Product_1886;Whse_C;12;5700
Product_1281;Whse_S;12;102000
Product_1264;Whse_A;12;16000
Product_1153;Whse_J;12;50000
Product_1812;Whse_J;12;10000
Product_1824;Whse_J;12;10000
Product_1393;Whse_C;12;13000
Product_1394;Whse_S;12;16000
Product_1348;Whse_J;12;13000
Product_1502;Whse_C;12;233250
Product_1245;Whse_C;12;1220000
Product_0012;Whse_S;12;10000
Product_1224;Whse_S;12;4000
Product_1267;Whse_J;12;1000
Product_1269;Whse_S;12;5000
Product_1312;Whse_S;12;1000
Product_1480;Whse_S;12;40000
Product_1766;Whse_C;12;1000
Product_1162;Whse_J;12;100000
Product_0387;Whse_S;12;34000
Product_1269;Whse_J;12;97000
Product_1512;Whse_A;12;10600
Product_1886;Whse_A;12;1000
Product_1581;Whse_C;12;15000
Product_1520;Whse_C;12;1000
Product_1198;Whse_C;12;7000
Product_1135;Whse_C;12;3000
Product_1375;Whse_J;12;33000
Product_1341;Whse_C;12;492000
Product_1886;Whse_S;12;11500
Product_1016;Whse_S;12;30200
Product_0984;Whse_S;12;1000
Product_1348;Whse_S;12;4000
Product_1375;Whse_S;12;20000
Product_0082;Whse_S;12;10000
Product_0070;Whse_S;12;10000
Product_1450;Whse_C;12;5000
Product_1431;Whse_A;12;1000
Product_1502;Whse_S;12;8000
Product_1355;Whse_S;12;60000
Product_1839;Whse_A;12;2000
Product_1521;Whse_C;12;1000
Product_1247;Whse_J;12;6000
Product_1234;Whse_J;12;6000
Product_0063;Whse_S;12;1000
Product_0077;Whse_S;12;1000
Product_1023;Whse_C;12;12000
Product_1047;Whse_C;12;20000
Product_1216;Whse_C;12;5000
Product_1355;Whse_C;12;7000
Product_1904;Whse_J;12;1000
Product_0094;Whse_S;12;20000
Product_0073;Whse_J;12;103000
Product_1970;Whse_S;12;41000
Product_1470;Whse_C;12;50000
Product_0002;Whse_C;12;5000
Product_1407;Whse_C;12;12000
Product_1991;Whse_C;12;1600
Product_0387;Whse_C;12;7000
Product_1387;Whse_C;12;500
Product_1479;Whse_C;12;2000
Product_1016;Whse_C;12;100
Product_0071;Whse_S;12;15000
Product_1216;Whse_S;12;1000
Product_1234;Whse_S;13;130000
Product_1393;Whse_S;13;703000
Product_1341;Whse_S;13;3099000
Product_1570;Whse_S;13;352500
Product_0033;Whse_S;13;580500
Product_1480;Whse_S;13;158000
Product_0021;Whse_S;13;98500
Product_0374;Whse_S;13;56000
Product_1278;Whse_S;13;361000
Product_1241;Whse_S;13;737000
Product_1342;Whse_S;13;2028000
Product_1431;Whse_S;13;741000
Product_1245;Whse_S;13;157000
Product_1224;Whse_S;13;22000
Product_1521;Whse_S;13;233000
Product_1246;Whse_S;13;25000
Product_1479;Whse_S;13;41000
Product_1195;Whse_S;13;25000
Product_1355;Whse_S;13;66000
Product_0936;Whse_S;13;295000
Product_1394;Whse_S;13;84000
Product_1450;Whse_S;13;60000
Product_0980;Whse_S;13;229900
Product_0998;Whse_S;13;144900
Product_0387;Whse_S;13;60000
Product_0031;Whse_S;13;700
Product_1407;Whse_C;13;29000
Product_1264;Whse_S;13;820000
Product_1432;Whse_S;13;1823000
Product_0012;Whse_S;13;33000
Product_0424;Whse_A;13;130000
Product_1886;Whse_C;13;1100
Product_0063;Whse_C;13;103000
Product_1470;Whse_A;13;231200
Product_1496;Whse_A;13;248500
Product_0981;Whse_A;13;2850
Product_1513;Whse_A;13;101800
Product_1548;Whse_A;13;50000
Product_1886;Whse_S;13;44300
Product_1825;Whse_S;13;115000
Product_1839;Whse_S;13;8000
Product_1904;Whse_S;13;87000
Product_1016;Whse_S;13;37800
Product_1970;Whse_S;13;105000
Product_0002;Whse_S;13;140000
Product_0031;Whse_A;13;4200
Product_1435;Whse_A;13;2000
Product_1250;Whse_A;13;47900
Product_1356;Whse_S;13;208000
Product_0071;Whse_S;13;33000
Product_1299;Whse_A;13;61100
Product_0984;Whse_A;13;16900
Product_1388;Whse_A;13;105500
Product_1466;Whse_S;13;58000
Product_1281;Whse_C;13;321000
Product_0077;Whse_S;13;50000
Product_1404;Whse_S;13;23000
